customer_id,churn_date,disconnect_type,reason,zip,competitor_in_zip
C0013487,2026-02-21,non_payment,collections_writeoff,82925,0
C0033020,2026-02-18,voluntary,competitor_fiber,77889,1
C0009101,2026-02-18,voluntary,moved_to_competitor_5g,48318,0
C0020358,2026-03-12,voluntary,service_quality,72611,1
C0020391,2026-03-02,voluntary,price_too_high,98436,1
C0024146,2026-01-08,involuntary,terms_violation,71094,0
C0031143,2026-03-23,voluntary,service_quality,33562,0
C0033746,2026-01-02,involuntary,deceased,59214,1
C0024331,2026-03-31,non_payment,collections_writeoff,46830,0
C0047889,2026-01-22,non_payment,collections_writeoff,64745,0
C0039374,2026-01-11,non_payment,collections_writeoff,77889,1
C0000481,2026-03-05,non_payment,collections_writeoff,48002,0
C0044823,2026-02-25,voluntary,price_too_high,77328,0
C0048223,2026-03-24,voluntary,moved_to_competitor_5g,23944,1
C0021334,2026-02-12,involuntary,terms_violation,54807,1
C0039695,2026-03-14,voluntary,price_too_high,54807,1
C0021388,2026-01-13,non_payment,collections_writeoff,21437,1
C0022829,2026-03-09,voluntary,service_quality,82563,0
C0028044,2026-01-06,relocation,moved_out_of_footprint,82565,1
C0031204,2026-01-30,voluntary,moved_to_competitor_5g,33823,0
C0028202,2026-01-28,non_payment,collections_writeoff,17727,1
C0010233,2026-03-30,non_payment,collections_writeoff,92374,1
C0005143,2026-03-14,non_payment,collections_writeoff,84147,1
C0041589,2026-03-02,non_payment,collections_writeoff,81299,0
C0017683,2026-02-04,voluntary,moved_to_competitor_5g,49849,0
C0038153,2026-01-06,non_payment,collections_writeoff,63651,0
C0046968,2026-01-10,voluntary,competitor_fiber,40418,0
C0007143,2026-03-29,voluntary,moved_to_competitor_5g,98436,1
C0045404,2026-02-05,non_payment,collections_writeoff,36872,1
C0030593,2026-03-11,voluntary,service_quality,77328,0
C0032072,2026-03-14,voluntary,price_too_high,99082,1
C0044201,2026-03-26,voluntary,competitor_fiber,92139,1
C0037998,2026-01-05,non_payment,collections_writeoff,84147,1
C0045615,2026-01-23,voluntary,price_too_high,98436,1
C0005862,2026-02-10,voluntary,competitor_fiber,70169,0
C0006913,2026-01-03,relocation,moved_out_of_footprint,78102,0
C0010502,2026-01-27,voluntary,service_quality,53486,0
C0031512,2026-03-17,voluntary,price_too_high,20366,1
C0021215,2026-01-19,voluntary,competitor_fiber,63905,1
C0043643,2026-02-20,involuntary,deceased,10348,1
C0008068,2026-01-10,voluntary,competitor_fiber,94492,0
C0017003,2026-02-08,non_payment,collections_writeoff,17727,1
C0035032,2026-01-21,involuntary,deceased,34200,1
C0041521,2026-03-14,involuntary,deceased,38113,0
C0027355,2026-01-31,voluntary,competitor_fiber,99034,1
C0001478,2026-03-14,non_payment,collections_writeoff,58915,1
C0030299,2026-02-19,non_payment,collections_writeoff,96952,0
C0042205,2026-03-28,voluntary,competitor_fiber,95846,0
C0045100,2026-03-11,voluntary,moved_to_competitor_5g,78299,0
C0032198,2026-02-12,non_payment,collections_writeoff,38666,0
C0019160,2026-02-19,voluntary,service_quality,27636,1
C0031808,2026-01-18,voluntary,price_too_high,44918,0
C0007393,2026-03-30,voluntary,service_quality,36872,1
C0006177,2026-01-11,non_payment,collections_writeoff,77889,1
C0032799,2026-03-06,voluntary,competitor_fiber,31609,0
C0007610,2026-02-14,voluntary,service_quality,23944,1
C0043838,2026-01-07,non_payment,collections_writeoff,10348,1
C0013378,2026-01-13,non_payment,collections_writeoff,36970,0
C0010493,2026-02-25,non_payment,collections_writeoff,96434,0
C0037809,2026-01-30,voluntary,price_too_high,82565,1
C0048059,2026-01-10,voluntary,service_quality,42290,1
C0027768,2026-02-13,voluntary,service_quality,18775,0
C0044473,2026-03-19,voluntary,service_quality,63905,1
C0008278,2026-03-20,voluntary,moved_to_competitor_5g,20366,1
C0025307,2026-03-18,non_payment,collections_writeoff,44145,0
C0014289,2026-02-20,non_payment,collections_writeoff,63651,0
C0000707,2026-02-11,voluntary,moved_to_competitor_5g,74546,1
C0011926,2026-01-04,voluntary,moved_to_competitor_5g,70968,1
C0004126,2026-03-23,non_payment,collections_writeoff,42290,1
C0014347,2026-02-04,involuntary,deceased,76339,0
C0048959,2026-02-27,voluntary,moved_to_competitor_5g,22726,1
C0049469,2026-03-04,non_payment,collections_writeoff,21551,0
C0001018,2026-01-30,voluntary,service_quality,30476,1
C0046070,2026-02-15,relocation,moved_out_of_footprint,44939,1
C0028320,2026-03-12,voluntary,service_quality,36970,0
C0012787,2026-02-18,non_payment,collections_writeoff,55883,0
C0032924,2026-02-25,involuntary,deceased,99082,1
C0046786,2026-01-24,voluntary,service_quality,22457,1
C0032442,2026-03-29,voluntary,competitor_fiber,71228,0
C0048877,2026-03-16,voluntary,price_too_high,33823,0
C0021935,2026-03-26,non_payment,collections_writeoff,92374,1
C0009689,2026-02-18,non_payment,collections_writeoff,42052,0
C0019888,2026-01-11,non_payment,collections_writeoff,48002,0
C0028407,2026-03-21,non_payment,collections_writeoff,34200,1
C0016222,2026-02-07,non_payment,collections_writeoff,58915,1
C0014702,2026-02-01,voluntary,price_too_high,98559,1
C0045251,2026-01-10,non_payment,collections_writeoff,38864,0
C0020482,2026-01-11,non_payment,collections_writeoff,55883,0
C0019602,2026-02-04,involuntary,fraud,53486,0
C0010433,2026-01-20,voluntary,price_too_high,24665,1
C0020089,2026-02-18,non_payment,collections_writeoff,38666,0
C0005656,2026-03-23,non_payment,collections_writeoff,65704,0
C0027235,2026-01-20,non_payment,collections_writeoff,80959,0
C0047669,2026-02-19,voluntary,price_too_high,14200,0
C0034492,2026-02-10,non_payment,collections_writeoff,53486,0
C0022827,2026-02-16,involuntary,terms_violation,31397,0
C0008345,2026-01-14,non_payment,collections_writeoff,62104,0
C0020468,2026-01-12,voluntary,service_quality,84155,0
C0016055,2026-01-01,voluntary,moved_to_competitor_5g,54807,1
C0045948,2026-02-09,involuntary,terms_violation,65704,0
C0010844,2026-02-26,voluntary,service_quality,59197,1
C0026701,2026-02-16,voluntary,service_quality,50682,1
C0024978,2026-02-04,voluntary,price_too_high,90631,1
C0029985,2026-01-14,involuntary,fraud,38864,0
C0028670,2026-01-17,non_payment,collections_writeoff,18775,0
C0044491,2026-01-12,non_payment,collections_writeoff,15712,0
C0038027,2026-01-24,voluntary,service_quality,36872,1
C0047192,2026-02-25,non_payment,collections_writeoff,75244,0
C0016104,2026-02-27,voluntary,competitor_fiber,22457,1
C0041451,2026-03-13,non_payment,collections_writeoff,66347,0
C0023739,2026-03-13,relocation,moved_out_of_footprint,31609,0
C0012166,2026-03-07,voluntary,moved_to_competitor_5g,33693,1
C0019839,2026-02-22,non_payment,collections_writeoff,17727,1
C0013810,2026-01-14,voluntary,competitor_fiber,23944,1
C0046206,2026-01-04,non_payment,collections_writeoff,43102,1
C0040526,2026-01-12,voluntary,moved_to_competitor_5g,14644,0
C0022403,2026-02-15,non_payment,collections_writeoff,63905,1
C0042189,2026-03-12,voluntary,price_too_high,70755,1
C0012244,2026-01-12,voluntary,service_quality,58915,1
C0002667,2026-03-18,voluntary,competitor_fiber,50682,1
C0016527,2026-03-18,non_payment,collections_writeoff,57668,1
C0033743,2026-02-11,non_payment,collections_writeoff,57668,1
C0025995,2026-02-19,involuntary,fraud,46443,0
C0002146,2026-01-02,non_payment,collections_writeoff,33693,1
C0024092,2026-02-07,non_payment,collections_writeoff,96952,0
C0042782,2026-02-22,voluntary,price_too_high,14644,0
C0043958,2026-02-19,voluntary,service_quality,77328,0
C0043157,2026-01-11,relocation,moved_out_of_footprint,71061,1
C0043362,2026-03-13,voluntary,competitor_fiber,50623,0
C0018037,2026-02-01,voluntary,service_quality,38864,0
C0000898,2026-03-15,voluntary,service_quality,92391,1
C0031176,2026-03-08,non_payment,collections_writeoff,20943,1
C0047714,2026-01-22,non_payment,collections_writeoff,63905,1
C0033694,2026-03-29,voluntary,competitor_fiber,34200,1
C0014742,2026-02-18,voluntary,moved_to_competitor_5g,16607,0
C0037261,2026-01-22,voluntary,competitor_fiber,64874,0
C0037528,2026-01-18,involuntary,terms_violation,14644,0
C0006197,2026-02-04,voluntary,price_too_high,53486,0
C0039670,2026-02-08,voluntary,service_quality,43102,1
C0042245,2026-02-04,relocation,moved_out_of_footprint,61397,1
C0010359,2026-03-05,voluntary,competitor_fiber,58060,1
C0006203,2026-01-19,voluntary,price_too_high,36970,0
C0039880,2026-01-09,non_payment,collections_writeoff,82925,0
C0012117,2026-01-22,relocation,moved_out_of_footprint,89248,0
C0014581,2026-02-25,non_payment,collections_writeoff,58648,0
C0045412,2026-02-05,voluntary,competitor_fiber,14892,1
C0034740,2026-02-23,voluntary,service_quality,33823,0
C0015103,2026-02-08,non_payment,collections_writeoff,96952,0
C0004190,2026-03-03,relocation,moved_out_of_footprint,65058,0
C0010246,2026-01-10,voluntary,price_too_high,61397,1
C0009666,2026-02-16,voluntary,competitor_fiber,33693,1
C0005549,2026-02-02,non_payment,collections_writeoff,17727,1
C0000349,2026-02-01,voluntary,service_quality,59197,1
C0022598,2026-03-22,non_payment,collections_writeoff,71413,0
C0003130,2026-03-05,voluntary,service_quality,85846,1
C0002600,2026-03-18,voluntary,moved_to_competitor_5g,31609,0
C0021145,2026-03-20,voluntary,price_too_high,61397,1
C0032596,2026-01-26,non_payment,collections_writeoff,55408,1
C0046742,2026-02-28,voluntary,competitor_fiber,35401,1
C0022571,2026-01-14,non_payment,collections_writeoff,70434,0
C0021074,2026-01-18,non_payment,collections_writeoff,66911,1
C0023827,2026-02-08,involuntary,deceased,45413,0
C0013217,2026-01-01,non_payment,collections_writeoff,90631,1
C0006598,2026-02-20,non_payment,collections_writeoff,69330,0
C0023338,2026-02-12,non_payment,collections_writeoff,61397,1
C0000883,2026-03-21,non_payment,collections_writeoff,53384,1
C0034139,2026-02-18,voluntary,service_quality,58060,1
C0024131,2026-02-12,voluntary,competitor_fiber,25464,1
C0047013,2026-02-26,voluntary,competitor_fiber,82951,1
C0028995,2026-02-12,voluntary,competitor_fiber,70968,1
C0007814,2026-02-25,non_payment,collections_writeoff,70548,0
C0008106,2026-03-25,voluntary,competitor_fiber,68710,1
C0043426,2026-03-18,involuntary,fraud,23801,0
C0015493,2026-01-18,voluntary,competitor_fiber,99820,1
C0036457,2026-02-08,non_payment,collections_writeoff,38666,0
C0019642,2026-02-11,involuntary,fraud,68710,1
C0011118,2026-03-19,voluntary,service_quality,33693,1
C0025561,2026-03-30,non_payment,collections_writeoff,50550,0
C0022784,2026-01-26,voluntary,competitor_fiber,98559,1
C0047479,2026-03-03,non_payment,collections_writeoff,82954,0
C0030324,2026-02-10,non_payment,collections_writeoff,34955,1
C0012595,2026-01-23,non_payment,collections_writeoff,70968,1
C0013373,2026-02-20,voluntary,service_quality,90971,1
C0026219,2026-02-10,involuntary,deceased,57668,1
C0048075,2026-02-07,non_payment,collections_writeoff,38864,0
C0013140,2026-03-30,voluntary,price_too_high,34955,1
C0009388,2026-03-23,voluntary,competitor_fiber,85422,0
C0008985,2026-03-04,non_payment,collections_writeoff,82925,0
C0023263,2026-03-15,non_payment,collections_writeoff,59214,1
C0036899,2026-02-01,voluntary,price_too_high,71061,1
C0012625,2026-02-11,voluntary,price_too_high,63402,0
C0035448,2026-02-18,non_payment,collections_writeoff,36136,0
C0015045,2026-02-05,non_payment,collections_writeoff,39460,0
C0035824,2026-02-20,non_payment,collections_writeoff,21864,1
C0039646,2026-02-16,relocation,moved_out_of_footprint,72904,0
C0002996,2026-01-15,voluntary,competitor_fiber,20366,1
C0035542,2026-03-14,voluntary,service_quality,89248,0
C0024835,2026-01-26,relocation,moved_out_of_footprint,97173,0
C0017449,2026-03-17,voluntary,service_quality,55408,1
C0009790,2026-03-11,non_payment,collections_writeoff,71413,0
C0005081,2026-01-24,involuntary,terms_violation,90971,1
C0011005,2026-03-29,voluntary,moved_to_competitor_5g,32658,0
C0010174,2026-03-12,voluntary,moved_to_competitor_5g,19147,0
C0026659,2026-01-04,involuntary,deceased,74546,1
C0003354,2026-03-01,voluntary,competitor_fiber,42290,1
C0022457,2026-01-27,non_payment,collections_writeoff,25464,1
C0035273,2026-02-26,voluntary,price_too_high,70169,0
C0018520,2026-02-07,voluntary,price_too_high,59214,1
C0044000,2026-03-30,non_payment,collections_writeoff,84185,0
C0014316,2026-01-09,voluntary,competitor_fiber,64810,1
C0042927,2026-02-22,non_payment,collections_writeoff,90971,1
C0029309,2026-03-28,non_payment,collections_writeoff,71413,0
C0008094,2026-03-05,voluntary,competitor_fiber,63402,0
C0010302,2026-01-18,non_payment,collections_writeoff,69330,0
C0024405,2026-03-23,non_payment,collections_writeoff,50623,0
C0040109,2026-02-08,voluntary,competitor_fiber,22457,1
C0032059,2026-01-31,non_payment,collections_writeoff,85846,1
C0018481,2026-02-02,voluntary,competitor_fiber,77889,1
C0003144,2026-03-26,voluntary,service_quality,65058,0
C0011191,2026-01-20,involuntary,fraud,47558,0
C0037939,2026-02-24,non_payment,collections_writeoff,26270,0
C0028378,2026-02-18,voluntary,service_quality,44535,1
C0026907,2026-01-10,non_payment,collections_writeoff,15642,0
C0036155,2026-02-27,relocation,moved_out_of_footprint,66347,0
C0031252,2026-03-18,voluntary,competitor_fiber,91235,0
C0042028,2026-03-03,voluntary,moved_to_competitor_5g,25464,1
C0046742,2026-03-16,involuntary,terms_violation,35401,1
C0036947,2026-02-21,non_payment,collections_writeoff,26270,0
C0043095,2026-03-10,involuntary,deceased,14892,1
C0036852,2026-03-06,voluntary,price_too_high,95873,0
C0049403,2026-03-30,non_payment,collections_writeoff,95590,0
C0030478,2026-02-23,voluntary,competitor_fiber,50859,1
C0049555,2026-03-11,voluntary,competitor_fiber,99820,1
C0039858,2026-01-05,non_payment,collections_writeoff,20239,0
C0039207,2026-02-16,non_payment,collections_writeoff,39661,0
C0045091,2026-03-31,non_payment,collections_writeoff,84155,0
C0048760,2026-03-10,non_payment,collections_writeoff,45413,0
C0032915,2026-03-18,voluntary,moved_to_competitor_5g,14892,1
C0023910,2026-03-23,non_payment,collections_writeoff,58648,0
C0037014,2026-01-11,voluntary,competitor_fiber,94492,0
C0014993,2026-01-14,voluntary,competitor_fiber,48002,0
C0022239,2026-02-01,voluntary,competitor_fiber,96434,0
C0049302,2026-03-26,non_payment,collections_writeoff,96473,1
C0007398,2026-03-27,voluntary,service_quality,14892,1
C0008765,2026-02-15,non_payment,collections_writeoff,85422,0
C0005027,2026-01-22,involuntary,deceased,82481,0
C0043864,2026-03-24,non_payment,collections_writeoff,84185,0
C0040963,2026-03-20,non_payment,collections_writeoff,25352,0
C0029014,2026-01-06,voluntary,service_quality,41592,0
C0045008,2026-03-14,voluntary,moved_to_competitor_5g,18775,0
C0036318,2026-03-24,involuntary,fraud,46830,0
C0032300,2026-03-28,involuntary,fraud,92374,1
C0000701,2026-03-24,relocation,moved_out_of_footprint,30476,1
C0041621,2026-02-21,voluntary,service_quality,70968,1
C0040791,2026-02-12,voluntary,moved_to_competitor_5g,70968,1
C0034892,2026-02-25,voluntary,competitor_fiber,16607,0
C0015657,2026-01-14,voluntary,moved_to_competitor_5g,38047,1
C0044487,2026-01-02,non_payment,collections_writeoff,42052,0
C0049131,2026-01-13,voluntary,competitor_fiber,19147,0
C0033449,2026-02-03,voluntary,moved_to_competitor_5g,42052,0
C0034611,2026-01-29,voluntary,service_quality,71226,0
C0036865,2026-03-07,voluntary,service_quality,90631,1
C0011045,2026-03-08,relocation,moved_out_of_footprint,69330,0
C0021208,2026-03-13,non_payment,collections_writeoff,97173,0
C0016222,2026-03-16,non_payment,collections_writeoff,58915,1
C0022784,2026-03-30,voluntary,competitor_fiber,98559,1
C0008738,2026-03-15,relocation,moved_out_of_footprint,36136,0
C0048371,2026-01-29,non_payment,collections_writeoff,23944,1
C0023154,2026-02-27,relocation,moved_out_of_footprint,12914,1
C0003337,2026-02-17,involuntary,deceased,71413,0
C0033148,2026-02-20,non_payment,collections_writeoff,20366,1
C0009260,2026-03-01,voluntary,competitor_fiber,21437,1
C0040769,2026-03-28,voluntary,competitor_fiber,36872,1
C0023272,2026-03-17,voluntary,competitor_fiber,84155,0
C0007725,2026-03-30,involuntary,terms_violation,38022,1
C0030242,2026-03-06,non_payment,collections_writeoff,70317,0
C0038545,2026-01-20,non_payment,collections_writeoff,25352,0
C0032826,2026-02-14,non_payment,collections_writeoff,14892,1
C0049601,2026-01-04,voluntary,price_too_high,71228,0
C0000147,2026-03-03,involuntary,terms_violation,44939,1
C0036361,2026-01-14,non_payment,collections_writeoff,22457,1
C0007854,2026-02-07,voluntary,service_quality,13234,0
C0033786,2026-02-23,voluntary,competitor_fiber,82345,0
C0034683,2026-01-11,non_payment,collections_writeoff,32658,0
C0032000,2026-01-15,voluntary,competitor_fiber,82925,0
C0003769,2026-01-19,involuntary,terms_violation,15712,0
C0041915,2026-02-14,voluntary,price_too_high,77889,1
C0041131,2026-02-09,non_payment,collections_writeoff,30476,1
C0019908,2026-02-13,voluntary,service_quality,75244,0
C0032519,2026-02-28,non_payment,collections_writeoff,36872,1
C0001576,2026-01-27,voluntary,price_too_high,68710,1
C0035361,2026-03-08,voluntary,competitor_fiber,92391,1
C0042085,2026-03-03,voluntary,service_quality,57668,1
C0039942,2026-02-14,voluntary,moved_to_competitor_5g,37754,1
C0000453,2026-03-02,relocation,moved_out_of_footprint,11967,0
C0010200,2026-01-13,involuntary,fraud,50859,1
C0033919,2026-02-26,non_payment,collections_writeoff,21797,0
C0020204,2026-03-31,voluntary,service_quality,96434,0
C0004759,2026-02-27,non_payment,collections_writeoff,20239,0
C0019614,2026-02-10,relocation,moved_out_of_footprint,33693,1
C0023888,2026-01-09,involuntary,fraud,38113,0
C0022188,2026-02-08,voluntary,service_quality,77889,1
C0030738,2026-01-06,voluntary,price_too_high,39367,1
C0011544,2026-01-15,voluntary,price_too_high,70968,1
C0018510,2026-01-03,voluntary,price_too_high,59197,1
C0002161,2026-02-13,non_payment,collections_writeoff,90971,1
C0044713,2026-03-24,voluntary,competitor_fiber,96434,0
C0007253,2026-01-14,relocation,moved_out_of_footprint,91235,0
C0047610,2026-03-28,voluntary,moved_to_competitor_5g,34955,1
C0029444,2026-01-22,non_payment,collections_writeoff,80959,0
C0039571,2026-02-01,non_payment,collections_writeoff,36218,0
C0027595,2026-03-08,relocation,moved_out_of_footprint,57943,1
C0018274,2026-01-23,non_payment,collections_writeoff,78299,0
C0016351,2026-03-12,voluntary,service_quality,38022,1
C0017420,2026-01-21,voluntary,competitor_fiber,16607,0
C0007786,2026-02-12,involuntary,fraud,23394,0
C0027597,2026-03-13,involuntary,terms_violation,82951,1
C0010515,2026-02-24,voluntary,price_too_high,57943,1
C0039739,2026-03-01,voluntary,price_too_high,90971,1
C0021595,2026-01-30,non_payment,collections_writeoff,24086,0
C0025484,2026-02-21,voluntary,price_too_high,64810,1
C0024363,2026-03-22,non_payment,collections_writeoff,48318,0
C0032264,2026-01-24,non_payment,collections_writeoff,44918,0
C0007070,2026-01-24,involuntary,deceased,50550,0
C0028308,2026-03-23,voluntary,service_quality,84338,1
C0020707,2026-03-26,non_payment,collections_writeoff,96434,0
C0026090,2026-02-25,non_payment,collections_writeoff,81021,0
C0028181,2026-02-20,voluntary,service_quality,85846,1
C0000628,2026-01-04,voluntary,competitor_fiber,14892,1
C0013447,2026-03-20,non_payment,collections_writeoff,40418,0
C0031470,2026-01-26,involuntary,deceased,18775,0
C0018971,2026-02-27,relocation,moved_out_of_footprint,95590,0
C0004302,2026-03-17,voluntary,moved_to_competitor_5g,31397,0
C0014179,2026-02-24,non_payment,collections_writeoff,13234,0
C0043925,2026-02-19,non_payment,collections_writeoff,43102,1
C0012247,2026-01-01,voluntary,competitor_fiber,71061,1
C0016350,2026-01-28,relocation,moved_out_of_footprint,80363,1
C0044417,2026-01-27,non_payment,collections_writeoff,91235,0
C0007538,2026-02-05,involuntary,deceased,32768,1
C0017844,2026-01-09,non_payment,collections_writeoff,64810,1
C0045938,2026-03-15,involuntary,terms_violation,63905,1
C0037144,2026-01-14,voluntary,competitor_fiber,41092,0
C0013004,2026-03-10,involuntary,fraud,58915,1
C0006755,2026-01-24,voluntary,competitor_fiber,44918,0
C0014916,2026-02-16,voluntary,competitor_fiber,39367,1
C0031035,2026-02-11,non_payment,collections_writeoff,72904,0
C0038745,2026-01-26,involuntary,deceased,44145,0
C0022748,2026-02-28,non_payment,collections_writeoff,21797,0
C0049398,2026-01-15,non_payment,collections_writeoff,44517,0
C0019320,2026-02-03,voluntary,service_quality,21797,0
C0006165,2026-03-27,non_payment,collections_writeoff,36872,1
C0017948,2026-03-04,involuntary,fraud,20943,1
C0027939,2026-03-09,voluntary,moved_to_competitor_5g,25464,1
C0016638,2026-03-23,non_payment,collections_writeoff,25352,0
C0004153,2026-02-10,voluntary,service_quality,21931,1
C0000898,2026-03-18,non_payment,collections_writeoff,92391,1
C0019865,2026-02-19,non_payment,collections_writeoff,99577,0
C0015167,2026-03-20,voluntary,service_quality,94681,1
C0029213,2026-02-20,non_payment,collections_writeoff,97554,0
C0022032,2026-03-17,relocation,moved_out_of_footprint,58648,0
C0035090,2026-01-15,voluntary,competitor_fiber,99082,1
C0006874,2026-02-14,non_payment,collections_writeoff,49226,0
C0044804,2026-02-15,voluntary,price_too_high,36970,0
C0042096,2026-02-28,voluntary,service_quality,15642,0
C0012774,2026-03-21,non_payment,collections_writeoff,34725,1
C0011568,2026-01-23,non_payment,collections_writeoff,44918,0
C0032863,2026-03-28,non_payment,collections_writeoff,70434,0
C0030697,2026-02-08,non_payment,collections_writeoff,82481,0
C0025123,2026-03-20,voluntary,service_quality,59214,1
C0020462,2026-03-17,voluntary,service_quality,44517,0
C0002641,2026-01-11,non_payment,collections_writeoff,84155,0
C0017227,2026-03-28,voluntary,service_quality,59214,1
C0022116,2026-01-18,non_payment,collections_writeoff,46443,0
C0046913,2026-02-10,voluntary,service_quality,21747,1
C0048098,2026-01-16,non_payment,collections_writeoff,58648,0
C0032582,2026-01-31,non_payment,collections_writeoff,14200,0
C0032881,2026-02-09,voluntary,service_quality,36872,1
C0041815,2026-01-15,non_payment,collections_writeoff,21931,1
C0030147,2026-01-24,non_payment,collections_writeoff,24944,0
C0008540,2026-02-17,voluntary,competitor_fiber,21437,1
C0012484,2026-03-30,voluntary,service_quality,22726,1
C0048689,2026-01-19,involuntary,terms_violation,33562,0
C0045434,2026-03-07,non_payment,collections_writeoff,36136,0
C0022662,2026-02-19,voluntary,price_too_high,21747,1
C0009032,2026-02-23,voluntary,price_too_high,96952,0
C0016818,2026-03-18,voluntary,moved_to_competitor_5g,64760,0
C0015980,2026-01-18,voluntary,price_too_high,31397,0
C0021337,2026-03-15,voluntary,price_too_high,89248,0
C0042642,2026-02-19,non_payment,collections_writeoff,38022,1
C0036761,2026-02-24,voluntary,competitor_fiber,94492,0
C0044700,2026-01-24,voluntary,moved_to_competitor_5g,37608,1
C0038869,2026-03-04,voluntary,competitor_fiber,34725,1
C0037679,2026-03-23,non_payment,collections_writeoff,30476,1
C0028034,2026-03-10,non_payment,collections_writeoff,82925,0
C0015792,2026-03-30,voluntary,service_quality,80363,1
C0026592,2026-03-24,non_payment,collections_writeoff,20239,0
C0016351,2026-01-23,non_payment,collections_writeoff,38022,1
C0049766,2026-03-13,voluntary,competitor_fiber,70169,0
C0022764,2026-01-22,voluntary,competitor_fiber,43481,0
C0009679,2026-03-04,voluntary,competitor_fiber,66911,1
C0003890,2026-02-06,non_payment,collections_writeoff,43102,1
C0024961,2026-01-18,non_payment,collections_writeoff,29795,0
C0041268,2026-01-24,voluntary,competitor_fiber,99034,1
C0005411,2026-02-10,non_payment,collections_writeoff,22726,1
C0018411,2026-02-27,non_payment,collections_writeoff,69374,0
C0003935,2026-03-21,non_payment,collections_writeoff,37754,1
C0004425,2026-01-07,voluntary,price_too_high,47558,0
C0020275,2026-02-15,voluntary,competitor_fiber,50550,0
C0003985,2026-01-02,involuntary,fraud,23944,1
C0000971,2026-03-04,non_payment,collections_writeoff,94681,1
C0043570,2026-01-18,voluntary,service_quality,20366,1
C0033652,2026-01-25,involuntary,fraud,32658,0
C0041680,2026-02-19,voluntary,competitor_fiber,39367,1
C0021661,2026-03-13,voluntary,price_too_high,48318,0
C0015148,2026-03-06,voluntary,competitor_fiber,63905,1
C0049299,2026-03-25,voluntary,competitor_fiber,92374,1
C0043271,2026-03-05,voluntary,competitor_fiber,55443,0
C0029848,2026-02-22,voluntary,competitor_fiber,49965,1
C0016963,2026-03-29,voluntary,service_quality,44517,0
C0017405,2026-03-04,non_payment,collections_writeoff,64810,1
C0003133,2026-02-23,non_payment,collections_writeoff,99820,1
C0014308,2026-02-26,voluntary,competitor_fiber,33562,0
C0036186,2026-03-04,involuntary,fraud,39367,1
C0033238,2026-01-22,non_payment,collections_writeoff,64760,0
C0025796,2026-01-11,non_payment,collections_writeoff,95590,0
C0037465,2026-03-14,voluntary,moved_to_competitor_5g,66911,1
C0033834,2026-01-04,non_payment,collections_writeoff,97173,0
C0026384,2026-01-29,voluntary,service_quality,36218,0
C0000027,2026-02-07,non_payment,collections_writeoff,71226,0
C0018204,2026-01-05,involuntary,terms_violation,35401,1
C0004189,2026-02-05,voluntary,competitor_fiber,53384,1
C0042102,2026-01-29,involuntary,terms_violation,99820,1
C0022273,2026-03-10,non_payment,collections_writeoff,31397,0
C0013761,2026-02-06,involuntary,fraud,81021,0
C0034172,2026-01-22,non_payment,collections_writeoff,37754,1
C0007615,2026-02-28,involuntary,fraud,68710,1
C0024176,2026-03-14,voluntary,competitor_fiber,65058,0
C0021271,2026-03-05,voluntary,price_too_high,37608,1
C0039160,2026-03-12,voluntary,competitor_fiber,99577,0
C0045879,2026-03-07,non_payment,collections_writeoff,14493,1
C0011497,2026-01-15,non_payment,collections_writeoff,54807,1
C0029869,2026-03-15,non_payment,collections_writeoff,97173,0
C0038506,2026-01-15,non_payment,collections_writeoff,84155,0
C0000297,2026-02-04,voluntary,competitor_fiber,22457,1
C0040893,2026-03-11,non_payment,collections_writeoff,61397,1
C0020799,2026-02-16,non_payment,collections_writeoff,46830,0
C0006848,2026-03-11,non_payment,collections_writeoff,72904,0
C0021061,2026-01-06,voluntary,competitor_fiber,57668,1
C0037205,2026-02-26,non_payment,collections_writeoff,44918,0
C0022822,2026-03-11,non_payment,collections_writeoff,39367,1
C0024450,2026-01-28,non_payment,collections_writeoff,99577,0
C0010317,2026-02-24,non_payment,collections_writeoff,82481,0
C0042850,2026-01-14,voluntary,competitor_fiber,50550,0
C0009098,2026-03-25,non_payment,collections_writeoff,47558,0
C0041041,2026-02-01,relocation,moved_out_of_footprint,82345,0
C0041570,2026-02-08,involuntary,fraud,44939,1
C0036333,2026-01-05,voluntary,service_quality,99034,1
C0024905,2026-02-27,voluntary,price_too_high,72611,1
C0013365,2026-02-03,involuntary,fraud,53486,0
C0049342,2026-02-14,voluntary,competitor_fiber,48002,0
C0014479,2026-01-12,voluntary,competitor_fiber,31397,0
C0015187,2026-02-26,involuntary,deceased,85422,0
C0012229,2026-01-16,voluntary,service_quality,38047,1
C0006053,2026-01-31,non_payment,collections_writeoff,49965,1
C0006141,2026-01-27,relocation,moved_out_of_footprint,36970,0
C0036570,2026-03-17,non_payment,collections_writeoff,49756,0
C0011896,2026-03-30,involuntary,terms_violation,32768,1
C0032034,2026-02-14,non_payment,collections_writeoff,17727,1
C0005614,2026-03-20,voluntary,price_too_high,40418,0
C0031577,2026-03-22,non_payment,collections_writeoff,53616,0
C0011824,2026-02-24,voluntary,moved_to_competitor_5g,85422,0
C0013340,2026-01-22,voluntary,price_too_high,59214,1
C0024281,2026-03-20,non_payment,collections_writeoff,64760,0
C0012311,2026-01-18,voluntary,moved_to_competitor_5g,42290,1
