customer_id,zip,tenure_months,product_tier,monthly_revenue,has_mobile,clv
C0017575,53384,71,Basic_100Mbps,45.63,1,1630.13
C0017576,82954,2,Performance_500Mbps,93.69,0,5546.57
C0017577,15642,2,Basic_100Mbps,37.86,0,1898.34
C0017578,71061,35,Standard_300Mbps,79.45,0,4201.07
C0017579,82565,11,Standard_300Mbps,72.97,0,3654.07
C0017580,81963,17,Standard_300Mbps,82.77,0,5123.75
C0017581,96434,1,Basic_100Mbps,37.1,0,2312.08
C0017582,25352,26,Basic_100Mbps,62.43,0,3480.45
C0017583,11957,1,Performance_500Mbps,98.0,1,5829.94
C0017584,44535,69,Standard_300Mbps,68.99,0,2871.65
C0017585,45413,40,Standard_300Mbps,84.1,0,4618.7
C0017586,53486,20,Standard_300Mbps,51.89,1,2663.54
C0017587,61397,36,Basic_100Mbps,47.02,0,2358.07
C0017588,38113,22,Standard_300Mbps,58.46,0,3232.09
C0017589,82925,6,Gigabit_Pro_2000Mbps,147.27,0,9058.36
C0017590,28094,27,Standard_300Mbps,56.95,0,2949.44
C0017591,48318,90,Basic_100Mbps,59.11,0,2464.12
C0017592,38666,36,Standard_300Mbps,84.49,1,4446.13
C0017593,45413,61,Gigabit_1000Mbps,93.08,1,4597.34
C0017594,61397,10,Gigabit_1000Mbps,115.84,1,6741.58
C0017595,25352,19,Basic_100Mbps,50.03,0,3340.5
C0017596,71228,11,Gigabit_Pro_2000Mbps,131.1,0,7177.8
C0017597,39367,50,Gigabit_1000Mbps,104.68,1,5250.09
C0017598,33823,36,Standard_300Mbps,69.79,0,3755.93
C0017599,81963,30,Standard_300Mbps,75.67,0,4401.17
C0017600,47558,1,Performance_500Mbps,81.92,0,5010.27
C0017601,68710,70,Gigabit_1000Mbps,108.63,1,5681.42
C0017602,70968,87,Standard_300Mbps,65.05,0,2767.13
C0017603,53384,43,Gigabit_1000Mbps,94.35,0,4892.47
C0017604,24944,77,Basic_100Mbps,58.98,1,2040.67
C0017605,82951,65,Gigabit_1000Mbps,128.74,1,6019.65
C0017606,36218,61,Basic_100Mbps,55.44,0,2428.1
C0017607,74546,48,Basic_100Mbps,47.84,0,2432.19
C0017608,21864,2,Performance_500Mbps,85.22,0,4678.55
C0017609,78102,4,Basic_100Mbps,52.67,0,3442.16
C0017610,77328,66,Standard_300Mbps,77.6,0,3210.29
C0017611,34200,18,Gigabit_1000Mbps,109.97,1,6576.19
C0017612,38864,50,Basic_100Mbps,47.25,0,2062.15
C0017613,45413,7,Standard_300Mbps,84.7,0,5844.91
C0017614,92391,37,Gigabit_1000Mbps,107.68,1,4531.05
C0017615,26899,9,Basic_100Mbps,65.22,0,3304.67
C0017616,48318,20,Performance_500Mbps,86.97,0,4324.21
C0017617,21551,12,Basic_100Mbps,54.31,0,2894.76
C0017618,71934,21,Basic_100Mbps,44.17,0,2400.24
C0017619,42290,144,Standard_300Mbps,63.68,0,2038.19
C0017620,78299,39,Standard_300Mbps,68.26,0,3271.28
C0017621,97173,71,Standard_300Mbps,77.86,0,3142.41
C0017622,33314,23,Standard_300Mbps,65.09,0,3777.01
C0017623,95846,1,Standard_300Mbps,82.25,0,4478.19
C0017624,49756,45,Standard_300Mbps,68.63,0,3291.86
C0017625,42052,123,Performance_500Mbps,87.42,0,1860.39
C0017626,64745,12,Performance_500Mbps,79.11,0,4150.93
C0017627,31397,38,Basic_100Mbps,58.0,0,2365.18
C0017628,36970,20,Standard_300Mbps,71.43,0,4431.99
C0017629,34200,28,Performance_500Mbps,83.16,0,4605.01
C0017630,97554,2,Gigabit_1000Mbps,86.13,0,4868.38
C0017631,20239,50,Standard_300Mbps,66.78,1,2500.21
C0017632,94681,70,Standard_300Mbps,64.13,1,2844.21
C0017633,96473,2,Basic_100Mbps,57.07,1,3775.69
C0017634,23394,28,Gigabit_Pro_2000Mbps,122.55,1,6578.78
C0017635,92374,51,Basic_100Mbps,62.98,0,2606.16
C0017636,32658,146,Standard_300Mbps,73.6,0,1373.94
C0017637,70169,14,Standard_300Mbps,70.98,0,3956.48
C0017638,84338,14,Standard_300Mbps,66.3,0,3855.71
C0017639,26270,75,Gigabit_1000Mbps,91.66,1,3514.27
C0017640,16607,43,Gigabit_1000Mbps,101.74,1,4761.72
C0017641,55443,112,Basic_100Mbps,57.52,0,1793.03
C0017642,10348,23,Gigabit_1000Mbps,96.1,1,6034.44
C0017643,74546,34,Standard_300Mbps,80.51,0,3950.99
C0017644,25352,2,Standard_300Mbps,62.03,0,4335.92
C0017645,21864,124,Performance_500Mbps,82.88,1,2113.35
C0017646,20366,16,Standard_300Mbps,72.1,0,3917.9
C0017647,95590,29,Basic_100Mbps,65.45,0,3850.93
C0017648,39367,31,Standard_300Mbps,60.6,1,3222.91
C0017649,96473,21,Gigabit_1000Mbps,117.35,1,7121.87
C0017650,55883,56,Gigabit_1000Mbps,103.37,1,4460.21
C0017651,44918,31,Basic_100Mbps,38.5,0,1996.85
C0017652,21747,9,Standard_300Mbps,73.71,0,4154.06
C0017653,38113,15,Basic_100Mbps,46.99,0,2963.72
C0017654,89248,111,Performance_500Mbps,98.77,0,3443.4
C0017655,19147,65,Standard_300Mbps,76.04,0,2963.06
C0017656,84185,122,Standard_300Mbps,73.64,0,1896.76
C0017657,92391,10,Gigabit_Pro_2000Mbps,164.14,1,8514.94
C0017658,38047,20,Gigabit_1000Mbps,103.75,0,5865.04
C0017659,42290,2,Standard_300Mbps,67.7,0,3996.21
C0017660,50859,22,Gigabit_Pro_2000Mbps,161.89,1,8623.77
C0017661,21747,9,Gigabit_1000Mbps,119.31,1,7637.69
C0017662,71568,19,Standard_300Mbps,68.09,0,4645.03
C0017663,76339,13,Performance_500Mbps,82.22,1,4703.45
C0017664,44517,1,Gigabit_Pro_2000Mbps,134.69,0,7574.14
C0017665,39661,11,Gigabit_1000Mbps,104.21,1,6367.75
C0017666,64810,26,Gigabit_1000Mbps,99.33,1,5918.81
C0017667,21437,3,Standard_300Mbps,61.13,1,3991.39
C0017668,21437,35,Basic_100Mbps,45.95,1,2349.05
C0017669,43481,42,Performance_500Mbps,74.04,1,3419.15
C0017670,80959,17,Performance_500Mbps,81.33,0,4540.57
C0017671,42052,86,Gigabit_1000Mbps,119.93,0,5151.04
C0017672,81021,3,Basic_100Mbps,49.59,0,2882.63
C0017673,39262,35,Standard_300Mbps,44.53,0,2228.01
C0017674,10348,47,Performance_500Mbps,66.14,1,2633.1
C0017675,70755,55,Gigabit_1000Mbps,94.72,0,4710.95
C0017676,58648,21,Gigabit_1000Mbps,75.71,1,4128.8
C0017677,42290,11,Standard_300Mbps,79.28,0,4051.52
C0017678,94492,118,Gigabit_Pro_2000Mbps,154.85,0,4198.65
C0017679,53486,94,Basic_100Mbps,55.3,0,2241.0
C0017680,23944,152,Gigabit_1000Mbps,99.19,0,1859.08
C0017681,43102,46,Basic_100Mbps,49.08,0,2063.76
C0017682,70317,54,Gigabit_1000Mbps,95.1,1,4134.98
C0017683,49849,95,Basic_100Mbps,51.21,0,1712.66
C0017684,98559,21,Gigabit_1000Mbps,128.62,1,7255.94
C0017685,84185,6,Performance_500Mbps,92.94,0,5275.5
C0017686,99820,29,Standard_300Mbps,60.29,1,2824.91
C0017687,63905,23,Gigabit_1000Mbps,113.63,0,6747.38
C0017688,54807,54,Basic_100Mbps,59.37,0,3160.07
C0017689,46443,48,Performance_500Mbps,88.67,1,4173.24
C0017690,20943,11,Basic_100Mbps,50.28,0,2799.09
C0017691,50623,3,Performance_500Mbps,86.92,1,5382.97
C0017692,42290,30,Performance_500Mbps,94.29,0,5627.75
C0017693,91235,40,Performance_500Mbps,81.83,1,3791.63
C0017694,80363,25,Performance_500Mbps,67.19,1,4219.28
C0017695,18342,39,Performance_500Mbps,86.45,1,3957.69
C0017696,19147,50,Performance_500Mbps,82.91,0,4229.7
C0017697,23944,21,Gigabit_1000Mbps,105.18,1,6821.16
C0017698,71934,25,Standard_300Mbps,66.68,0,3023.02
C0017699,21864,36,Performance_500Mbps,113.75,0,5591.5
C0017700,92391,34,Basic_100Mbps,53.76,0,3275.81
C0017701,55443,23,Gigabit_Pro_2000Mbps,101.54,1,5082.99
C0017702,24944,10,Basic_100Mbps,52.63,0,2569.79
C0017703,69330,41,Basic_100Mbps,56.2,0,3641.16
C0017704,97173,17,Gigabit_1000Mbps,111.15,1,6067.66
C0017705,47558,22,Standard_300Mbps,68.01,1,4361.63
C0017706,49226,26,Standard_300Mbps,77.68,0,4585.34
C0017707,48318,22,Basic_100Mbps,57.69,0,2873.84
C0017708,95873,39,Performance_500Mbps,107.46,0,4835.89
C0017709,99820,25,Performance_500Mbps,108.61,0,6259.95
C0017710,82925,12,Performance_500Mbps,96.53,1,6220.79
C0017711,74521,113,Basic_100Mbps,57.1,0,1833.81
C0017712,71094,155,Performance_500Mbps,96.85,0,1348.38
C0017713,84185,2,Standard_300Mbps,60.3,0,3888.87
C0017714,32658,40,Gigabit_1000Mbps,99.03,1,4466.54
C0017715,84338,78,Performance_500Mbps,105.86,1,4711.87
C0017716,81963,108,Gigabit_1000Mbps,92.47,1,2995.34
C0017717,44517,60,Gigabit_1000Mbps,99.08,1,4496.07
C0017718,21864,80,Standard_300Mbps,78.72,1,3715.23
C0017719,47558,15,Performance_500Mbps,99.26,1,6066.0
C0017720,16607,63,Basic_100Mbps,39.13,0,1714.28
C0017721,41092,34,Gigabit_1000Mbps,97.95,0,4116.96
C0017722,74521,19,Performance_500Mbps,71.47,0,3844.5
C0017723,64760,59,Basic_100Mbps,44.01,0,1951.37
C0017724,64760,8,Standard_300Mbps,62.4,1,3533.56
C0017725,38022,106,Gigabit_1000Mbps,111.64,1,4150.46
C0017726,69374,22,Gigabit_1000Mbps,58.84,0,2699.12
C0017727,42052,68,Standard_300Mbps,69.24,1,2964.35
C0017728,72904,10,Standard_300Mbps,81.1,0,4130.14
C0017729,97173,80,Performance_500Mbps,91.72,0,4106.52
C0017730,65058,28,Gigabit_1000Mbps,115.27,0,6484.28
C0017731,13234,11,Basic_100Mbps,54.39,0,3002.21
C0017732,20366,33,Standard_300Mbps,72.1,0,3821.09
C0017733,36872,2,Gigabit_1000Mbps,89.18,1,4816.04
C0017734,70968,16,Performance_500Mbps,91.67,0,4579.55
C0017735,33823,27,Gigabit_1000Mbps,82.56,0,4163.13
C0017736,65058,26,Basic_100Mbps,62.88,1,3652.43
C0017737,57668,34,Performance_500Mbps,86.76,1,4589.44
C0017738,48002,1,Performance_500Mbps,82.42,0,4179.61
C0017739,82345,52,Standard_300Mbps,52.79,0,2536.59
C0017740,65058,3,Performance_500Mbps,87.19,0,5522.9
C0017741,63402,101,Standard_300Mbps,61.55,0,2187.96
C0017742,70548,28,Gigabit_Pro_2000Mbps,146.62,1,7439.28
C0017743,63402,141,Performance_500Mbps,99.13,0,2163.02
C0017744,95590,7,Performance_500Mbps,87.88,0,4466.4
C0017745,44535,53,Performance_500Mbps,85.03,0,4087.5
C0017746,11739,31,Performance_500Mbps,72.26,1,4159.83
C0017747,63651,65,Gigabit_1000Mbps,92.48,1,4488.56
C0017748,39262,1,Gigabit_1000Mbps,96.9,0,5893.39
C0017749,61397,16,Gigabit_1000Mbps,78.1,1,4348.44
C0017750,34725,38,Basic_100Mbps,57.13,0,2515.07
C0017751,68710,12,Basic_100Mbps,58.46,0,2935.35
C0017752,71061,86,Standard_300Mbps,63.35,0,2765.73
C0017753,96473,53,Standard_300Mbps,94.16,0,4076.21
C0017754,72611,16,Performance_500Mbps,92.98,0,5063.59
C0017755,44939,5,Performance_500Mbps,92.42,1,5211.03
C0017756,65704,39,Basic_100Mbps,46.02,0,2512.83
C0017757,84185,45,Gigabit_1000Mbps,90.0,1,4145.4
C0017758,21551,11,Performance_500Mbps,94.59,0,5511.5
C0017759,50682,3,Basic_100Mbps,65.77,0,3567.8
C0017760,25352,5,Performance_500Mbps,82.89,1,4605.52
C0017761,71061,75,Gigabit_1000Mbps,130.15,1,5181.2
C0017762,94492,17,Basic_100Mbps,39.67,0,2403.0
C0017763,31609,57,Standard_300Mbps,77.03,0,3563.65
C0017764,27636,18,Gigabit_1000Mbps,101.0,0,5559.15
C0017765,70968,52,Standard_300Mbps,67.33,0,3232.99
C0017766,79069,66,Performance_500Mbps,98.28,0,4485.89
C0017767,71568,14,Basic_100Mbps,56.88,0,3266.4
C0017768,77889,195,Standard_300Mbps,82.34,0,988.08
C0017769,11967,6,Standard_300Mbps,68.42,0,4050.9
C0017770,59214,29,Standard_300Mbps,72.61,1,3600.42
C0017771,81021,39,Gigabit_Pro_2000Mbps,123.09,1,6654.93
C0017772,96952,6,Gigabit_1000Mbps,114.38,0,7562.66
C0017773,13234,1,Basic_100Mbps,33.76,0,1947.64
C0017774,13234,4,Basic_100Mbps,44.0,1,2541.0
C0017775,21864,5,Gigabit_1000Mbps,99.2,0,5219.66
C0017776,98436,36,Performance_500Mbps,99.93,1,4757.02
C0017777,44535,127,Performance_500Mbps,81.32,0,2330.52
C0017778,21747,24,Basic_100Mbps,44.77,0,1943.61
C0017779,71228,56,Standard_300Mbps,64.81,0,3280.15
C0017780,98559,4,Standard_300Mbps,57.16,1,3722.94
C0017781,44939,15,Performance_500Mbps,101.84,1,5812.98
C0017782,71568,6,Gigabit_1000Mbps,97.17,1,4706.38
C0017783,63905,41,Standard_300Mbps,73.28,1,3293.04
C0017784,25464,114,Performance_500Mbps,87.1,1,2827.86
C0017785,20366,14,Gigabit_1000Mbps,69.99,0,4662.42
C0017786,82481,13,Gigabit_1000Mbps,110.12,1,5834.83
C0017787,33823,20,Gigabit_1000Mbps,80.25,0,4160.35
C0017788,47558,3,Standard_300Mbps,45.54,0,2788.83
C0017789,24086,51,Gigabit_Pro_2000Mbps,127.19,1,6682.4
C0017790,34955,88,Gigabit_Pro_2000Mbps,131.81,1,4604.81
C0017791,82565,3,Performance_500Mbps,69.03,1,4670.64
C0017792,34955,16,Standard_300Mbps,85.99,0,4692.81
C0017793,95846,73,Basic_100Mbps,57.4,0,2435.56
C0017794,48318,6,Gigabit_1000Mbps,95.68,1,5861.58
C0017795,77889,41,Standard_300Mbps,83.47,1,4427.93
C0017796,21931,7,Standard_300Mbps,78.67,0,4317.65
C0017797,53384,46,Performance_500Mbps,75.51,0,4293.46
C0017798,39262,38,Gigabit_1000Mbps,70.15,0,3203.7
C0017799,20239,110,Basic_100Mbps,36.07,0,995.81
C0017800,24086,29,Standard_300Mbps,66.47,1,3350.72
C0017801,43481,21,Gigabit_1000Mbps,102.53,1,5462.1
C0017802,24944,26,Standard_300Mbps,66.65,0,3733.63
C0017803,33693,32,Performance_500Mbps,86.03,1,3764.86
C0017804,12914,119,Gigabit_Pro_2000Mbps,148.43,1,4864.79
C0017805,81021,2,Performance_500Mbps,84.25,0,4819.81
C0017806,35401,31,Standard_300Mbps,69.92,0,3422.83
C0017807,84185,25,Gigabit_1000Mbps,109.21,0,6129.02
C0017808,71094,124,Basic_100Mbps,62.61,0,1761.7
C0017809,22457,55,Gigabit_1000Mbps,98.51,1,5404.49
C0017810,78299,74,Gigabit_Pro_2000Mbps,138.76,1,6370.31
C0017811,37754,2,Performance_500Mbps,74.18,0,4900.13
C0017812,92391,69,Gigabit_Pro_2000Mbps,157.61,1,5600.12
C0017813,96473,50,Gigabit_1000Mbps,98.13,1,5190.44
C0017814,77328,24,Gigabit_Pro_2000Mbps,132.7,0,6858.74
C0017815,84185,13,Basic_100Mbps,55.94,0,3455.98
C0017816,24665,15,Standard_300Mbps,63.4,0,3324.81
C0017817,71413,37,Performance_500Mbps,76.22,1,3330.49
C0017818,74521,3,Standard_300Mbps,85.6,0,4898.03
C0017819,99179,10,Performance_500Mbps,74.85,0,4208.37
C0017820,11957,39,Basic_100Mbps,51.38,1,2225.81
C0017821,74521,12,Gigabit_1000Mbps,117.7,0,6952.13
C0017822,39367,56,Basic_100Mbps,48.9,0,2199.57
C0017823,81299,47,Standard_300Mbps,76.64,0,3647.9
C0017824,46830,25,Basic_100Mbps,56.08,0,2929.52
C0017825,57943,56,Gigabit_1000Mbps,97.24,0,3788.19
C0017826,75244,6,Gigabit_1000Mbps,108.1,1,5651.6
C0017827,18342,60,Performance_500Mbps,85.12,1,3536.46
C0017828,44517,8,Basic_100Mbps,48.37,1,2988.04
C0017829,44939,41,Gigabit_1000Mbps,78.22,1,3482.79
C0017830,39367,42,Standard_300Mbps,64.6,0,3141.05
C0017831,34725,33,Basic_100Mbps,50.31,0,2426.55
C0017832,59214,28,Standard_300Mbps,64.39,0,3579.9
C0017833,41092,76,Standard_300Mbps,54.57,0,2765.29
C0017834,70434,39,Gigabit_1000Mbps,82.47,0,3761.9
C0017835,18775,15,Gigabit_1000Mbps,104.53,0,6653.69
C0017836,31397,55,Basic_100Mbps,47.83,0,2462.23
C0017837,63402,8,Gigabit_1000Mbps,89.46,0,4823.96
C0017838,94492,15,Basic_100Mbps,44.8,0,3011.17
C0017839,76339,54,Basic_100Mbps,47.42,0,1945.13
C0017840,74546,125,Basic_100Mbps,60.85,0,750.27
C0017841,84155,86,Performance_500Mbps,80.95,0,3918.07
C0017842,20943,13,Standard_300Mbps,75.75,0,4338.66
C0017843,74521,67,Performance_500Mbps,79.5,0,3390.31
C0017844,64810,28,Basic_100Mbps,52.81,0,3116.1
C0017845,53486,20,Performance_500Mbps,91.86,0,5147.36
C0017846,21931,25,Gigabit_Pro_2000Mbps,124.53,0,7002.97
C0017847,44145,43,Standard_300Mbps,54.67,0,2769.13
C0017848,85846,22,Performance_500Mbps,98.86,0,4973.14
C0017849,50550,2,Performance_500Mbps,95.24,0,5333.1
C0017850,21864,1,Performance_500Mbps,85.02,1,4987.7
C0017851,96952,23,Standard_300Mbps,67.18,0,4349.79
C0017852,33693,21,Performance_500Mbps,92.68,0,5423.06
C0017853,71413,58,Basic_100Mbps,55.27,0,2011.88
C0017854,20366,9,Basic_100Mbps,57.32,1,3239.43
C0017855,71568,31,Gigabit_1000Mbps,98.58,1,6145.43
C0017856,33823,35,Standard_300Mbps,69.66,1,3437.63
C0017857,99577,7,Standard_300Mbps,75.74,0,4513.96
C0017858,11967,7,Gigabit_1000Mbps,119.06,1,6368.39
C0017859,22457,46,Standard_300Mbps,59.04,0,2604.05
C0017860,44535,9,Basic_100Mbps,43.37,0,2756.79
C0017861,41592,10,Basic_100Mbps,55.46,0,3028.15
C0017862,70434,10,Performance_500Mbps,82.65,1,4663.63
C0017863,90971,41,Performance_500Mbps,66.41,1,3185.68
C0017864,71094,39,Standard_300Mbps,65.13,0,3583.16
C0017865,69374,112,Basic_100Mbps,50.11,1,1562.36
C0017866,64760,22,Gigabit_1000Mbps,87.15,0,3450.82
C0017867,67946,8,Basic_100Mbps,52.52,0,3203.9
C0017868,64760,19,Basic_100Mbps,54.1,0,3080.77
C0017869,33314,26,Standard_300Mbps,93.08,0,4390.81
C0017870,14644,7,Standard_300Mbps,80.16,0,5224.72
C0017871,96473,52,Gigabit_1000Mbps,79.24,1,3617.12
C0017872,69374,3,Standard_300Mbps,94.21,0,5299.74
C0017873,99082,1,Gigabit_1000Mbps,98.36,0,6507.97
C0017874,50682,6,Performance_500Mbps,97.63,0,5434.14
C0017875,49226,1,Basic_100Mbps,49.6,1,3038.79
C0017876,66911,4,Gigabit_1000Mbps,103.9,0,6595.46
C0017877,28094,2,Performance_500Mbps,82.81,0,4120.46
C0017878,49965,42,Gigabit_1000Mbps,96.41,0,5690.86
C0017879,22457,46,Standard_300Mbps,57.14,0,2870.96
C0017880,90631,14,Basic_100Mbps,50.28,0,3065.17
C0017881,16607,7,Gigabit_1000Mbps,83.74,0,4776.19
C0017882,64874,52,Performance_500Mbps,90.99,0,3923.69
C0017883,80959,6,Performance_500Mbps,83.32,0,4411.31
C0017884,58915,17,Performance_500Mbps,89.82,1,4917.57
C0017885,65704,30,Standard_300Mbps,61.47,0,2951.39
C0017886,55443,28,Performance_500Mbps,84.81,0,3961.79
C0017887,54807,20,Standard_300Mbps,69.49,0,4128.97
C0017888,20239,29,Standard_300Mbps,75.54,0,4410.53
C0017889,49756,39,Performance_500Mbps,71.79,0,3184.62
C0017890,12914,10,Basic_100Mbps,46.93,0,2836.55
C0017891,74546,17,Gigabit_1000Mbps,124.32,0,7426.28
C0017892,44535,41,Performance_500Mbps,98.98,1,5952.27
C0017893,44535,4,Basic_100Mbps,53.75,0,3561.83
C0017894,84155,15,Gigabit_Pro_2000Mbps,158.22,1,7690.7
C0017895,96473,1,Gigabit_Pro_2000Mbps,148.31,0,9478.36
C0017896,71226,8,Basic_100Mbps,49.54,0,3013.93
C0017897,26899,18,Basic_100Mbps,54.82,0,2866.42
C0017898,21437,11,Standard_300Mbps,54.39,1,3083.77
C0017899,47558,55,Basic_100Mbps,44.76,0,2023.68
C0017900,94681,19,Performance_500Mbps,63.22,0,3282.34
C0017901,65058,13,Performance_500Mbps,89.01,1,4446.5
C0017902,21437,103,Basic_100Mbps,45.62,1,1750.67
C0017903,19147,36,Gigabit_1000Mbps,98.62,0,6032.72
C0017904,44145,44,Standard_300Mbps,58.47,0,2676.42
C0017905,26270,72,Standard_300Mbps,67.04,0,2394.73
C0017906,54744,13,Standard_300Mbps,73.19,0,3770.53
C0017907,91235,28,Standard_300Mbps,68.58,0,4073.9
C0017908,77328,19,Standard_300Mbps,64.51,0,3270.75
C0017909,35401,12,Gigabit_1000Mbps,78.75,1,4597.8
C0017910,99820,1,Gigabit_1000Mbps,109.87,1,6993.44
C0017911,69363,5,Basic_100Mbps,48.08,0,2789.69
C0017912,92139,59,Performance_500Mbps,99.17,0,4546.41
C0017913,70317,5,Gigabit_1000Mbps,82.26,0,4592.19
C0017914,71061,84,Performance_500Mbps,82.4,1,2853.27
C0017915,85846,11,Basic_100Mbps,46.71,1,2629.01
C0017916,24665,22,Performance_500Mbps,86.3,1,5112.45
C0017917,61397,72,Gigabit_1000Mbps,92.44,0,3832.12
C0017918,69330,15,Standard_300Mbps,60.41,0,3283.96
C0017919,63870,9,Performance_500Mbps,79.7,0,4922.96
C0017920,33823,1,Performance_500Mbps,84.57,0,5384.13
C0017921,36136,108,Standard_300Mbps,89.52,0,3427.29
C0017922,39367,18,Gigabit_1000Mbps,92.27,1,5710.15
C0017923,99034,79,Standard_300Mbps,72.47,0,2898.56
C0017924,49756,20,Basic_100Mbps,41.94,0,2787.86
C0017925,19147,77,Standard_300Mbps,73.08,0,2067.56
C0017926,74521,3,Basic_100Mbps,37.78,0,2454.8
C0017927,64810,20,Basic_100Mbps,66.6,0,3330.1
C0017928,44918,21,Standard_300Mbps,61.72,0,3446.8
C0017929,77889,130,Gigabit_1000Mbps,54.17,0,1587.75
C0017930,94681,24,Basic_100Mbps,49.34,0,2842.5
C0017931,90971,3,Gigabit_1000Mbps,111.96,1,6824.66
C0017932,23801,85,Gigabit_1000Mbps,81.89,0,2852.4
C0017933,91235,107,Gigabit_1000Mbps,90.34,0,3417.56
C0017934,11739,18,Basic_100Mbps,60.31,0,2540.87
C0017935,41592,57,Gigabit_1000Mbps,108.43,0,5230.91
C0017936,53616,2,Performance_500Mbps,103.09,0,6453.43
C0017937,71568,18,Basic_100Mbps,30.0,0,1587.06
C0017938,23944,25,Performance_500Mbps,83.68,0,3872.07
C0017939,33823,73,Basic_100Mbps,46.93,0,1619.35
C0017940,70317,3,Gigabit_1000Mbps,106.8,0,5317.89
C0017941,80959,18,Standard_300Mbps,54.2,0,3641.51
C0017942,49965,25,Gigabit_1000Mbps,76.16,1,3292.29
C0017943,14892,39,Performance_500Mbps,101.6,0,6036.4
C0017944,61397,3,Basic_100Mbps,42.56,0,2208.81
C0017945,71226,11,Gigabit_Pro_2000Mbps,111.92,1,6310.03
C0017946,38666,1,Basic_100Mbps,62.73,0,3668.36
C0017947,49849,5,Performance_500Mbps,92.21,1,5363.54
C0017948,20943,24,Basic_100Mbps,45.83,0,2296.19
C0017949,84338,9,Basic_100Mbps,54.21,0,3021.11
C0017950,45413,23,Standard_300Mbps,78.21,1,4665.87
C0017951,33823,56,Gigabit_1000Mbps,89.16,0,4113.59
C0017952,82565,17,Gigabit_Pro_2000Mbps,141.06,1,7228.11
C0017953,67946,46,Performance_500Mbps,106.42,0,4365.57
C0017954,38864,52,Performance_500Mbps,73.87,1,3011.55
C0017955,89248,27,Basic_100Mbps,58.47,1,2780.04
C0017956,48318,11,Performance_500Mbps,89.18,0,5613.28
C0017957,92391,57,Gigabit_1000Mbps,105.44,0,5034.12
C0017958,32768,17,Basic_100Mbps,59.34,0,3841.57
C0017959,99034,32,Performance_500Mbps,91.17,0,3873.78
C0017960,81299,24,Gigabit_1000Mbps,73.21,1,3695.35
C0017961,23801,35,Performance_500Mbps,71.5,0,3873.65
C0017962,21551,68,Basic_100Mbps,50.49,0,2585.72
C0017963,91235,15,Performance_500Mbps,72.51,0,3765.12
C0017964,78299,89,Basic_100Mbps,68.06,0,2787.54
C0017965,41092,4,Performance_500Mbps,76.63,1,4665.58
C0017966,10348,10,Standard_300Mbps,59.3,0,3504.31
C0017967,78102,90,Basic_100Mbps,43.67,1,1537.66
C0017968,20366,2,Performance_500Mbps,78.35,0,5080.97
C0017969,20366,22,Basic_100Mbps,49.49,1,2423.72
C0017970,70548,10,Gigabit_1000Mbps,93.55,0,5034.81
C0017971,33823,55,Performance_500Mbps,89.48,0,3730.94
C0017972,53384,3,Gigabit_1000Mbps,81.12,0,4435.59
C0017973,43481,4,Gigabit_1000Mbps,119.75,1,7149.31
C0017974,21551,6,Basic_100Mbps,49.82,0,2952.24
C0017975,82345,13,Basic_100Mbps,46.3,0,2633.94
C0017976,98559,70,Gigabit_Pro_2000Mbps,131.48,1,5989.02
C0017977,64745,74,Gigabit_1000Mbps,92.11,1,4300.21
C0017978,66347,8,Gigabit_1000Mbps,99.4,0,5830.77
C0017979,50859,26,Gigabit_1000Mbps,114.97,1,6103.65
C0017980,84155,39,Gigabit_Pro_2000Mbps,97.51,0,4614.31
C0017981,81021,19,Standard_300Mbps,76.81,0,3533.16
C0017982,64760,107,Gigabit_Pro_2000Mbps,151.76,1,4837.56
C0017983,74521,28,Gigabit_1000Mbps,105.96,1,6036.48
C0017984,61397,20,Gigabit_1000Mbps,101.72,0,5221.45
C0017985,63402,35,Gigabit_1000Mbps,114.02,1,5726.23
C0017986,63870,62,Gigabit_1000Mbps,87.86,1,3911.9
C0017987,14644,10,Basic_100Mbps,47.29,0,2956.65
C0017988,79069,91,Basic_100Mbps,30.0,1,1086.03
C0017989,33823,13,Standard_300Mbps,85.67,0,5199.77
C0017990,98559,36,Basic_100Mbps,49.4,0,2618.52
C0017991,99820,45,Standard_300Mbps,73.47,0,3819.26
C0017992,33562,83,Gigabit_Pro_2000Mbps,129.2,0,5054.01
C0017993,20239,35,Gigabit_1000Mbps,59.93,0,3142.25
C0017994,44517,101,Performance_500Mbps,85.38,1,3640.12
C0017995,69374,44,Basic_100Mbps,51.1,0,2662.73
C0017996,85846,56,Gigabit_1000Mbps,97.43,1,4323.78
C0017997,21864,54,Gigabit_Pro_2000Mbps,155.39,0,7390.24
C0017998,22726,33,Performance_500Mbps,88.85,0,4158.8
C0017999,71094,79,Standard_300Mbps,63.93,0,2650.59
C0018000,70317,14,Performance_500Mbps,78.17,1,3955.44
C0018001,20366,8,Performance_500Mbps,103.25,0,6102.55
C0018002,16607,6,Performance_500Mbps,73.31,0,4263.91
C0018003,15642,26,Gigabit_1000Mbps,100.69,0,5544.32
C0018004,21437,92,Standard_300Mbps,58.17,0,2368.21
C0018005,17727,30,Basic_100Mbps,52.87,0,2978.17
C0018006,21747,75,Gigabit_Pro_2000Mbps,117.01,1,4031.97
C0018007,38666,5,Standard_300Mbps,68.2,0,3987.43
C0018008,96473,46,Basic_100Mbps,44.75,0,2186.19
